date,Depth,Variables,Values
2021-01-15T12:58:00Z,0.294,Salinity,33.67536912
2021-01-15T12:58:00Z,0.294,AbsPressure,104.73
2021-01-15T12:58:10Z,0.332,Temperature,29.75
2021-01-15T12:58:10Z,0.332,Salinity,33.66554131
2021-01-15T12:58:10Z,0.332,AbsPressure,105.109
2021-01-15T12:58:20Z,0.344,Temperature,29.5
2021-01-15T12:58:20Z,0.344,Salinity,33.75815347
2021-01-15T12:58:20Z,0.344,AbsPressure,105.23
2021-01-15T12:58:30Z,0.371,Temperature,29.63
2021-01-15T12:58:30Z,0.371,Salinity,33.7328952
2021-01-15T12:58:30Z,0.371,AbsPressure,105.505
2021-01-15T12:58:40Z,0.358,Temperature,29.57
2021-01-15T12:58:40Z,0.358,Salinity,33.7419236
2021-01-15T12:58:40Z,0.358,AbsPressure,105.367
2021-01-15T12:58:50Z,0.387,Temperature,29.71
2021-01-15T12:58:50Z,0.387,Salinity,33.66385204
2021-01-15T12:58:50Z,0.387,AbsPressure,105.661
2021-01-15T12:59:00Z,0.347,Temperature,29.65
2021-01-15T12:59:00Z,0.347,Salinity,33.67942816
2021-01-15T12:59:00Z,0.347,AbsPressure,105.264
2021-01-15T12:59:10Z,0.354,Temperature,29.63
2021-01-15T12:59:10Z,0.354,Salinity,33.70987924
2021-01-15T12:59:10Z,0.354,AbsPressure,105.333
2021-01-15T12:59:20Z,0.356,Temperature,29.69
2021-01-15T12:59:20Z,0.356,Salinity,33.6613504
2021-01-15T12:59:20Z,0.356,AbsPressure,105.35
2021-01-15T12:59:30Z,0.359,Temperature,29.74
2021-01-15T12:59:30Z,0.359,Salinity,33.63963349
2021-01-15T12:59:30Z,0.359,AbsPressure,105.385
2021-01-15T12:59:40Z,0.371,Temperature,29.71
2021-01-15T12:59:40Z,0.371,Salinity,33.68021612
2021-01-15T12:59:40Z,0.371,AbsPressure,105.505
2021-01-15T12:59:50Z,0.373,Temperature,29.58
2021-01-15T12:59:50Z,0.373,Salinity,33.72183401
2021-01-15T12:59:50Z,0.373,AbsPressure,105.525
2021-01-15T13:00:00Z,0.365,Temperature,29.64
2021-01-15T13:00:00Z,0.365,Salinity,33.67987983
2021-01-15T13:00:00Z,0.365,AbsPressure,105.439
2021-01-15T13:00:10Z,0.399,Temperature,29.41
2021-01-15T13:00:10Z,0.399,Salinity,33.77524923
2021-01-15T13:00:10Z,0.399,AbsPressure,105.784
2021-01-15T13:00:20Z,0.373,Temperature,29.7
2021-01-15T13:00:20Z,0.373,Salinity,33.71689146
2021-01-15T13:00:20Z,0.373,AbsPressure,105.525
2021-01-15T13:00:30Z,0.363,Temperature,29.69
2021-01-15T13:00:30Z,0.363,Salinity,33.68434
2021-01-15T13:00:30Z,0.363,AbsPressure,105.422
2021-01-15T13:00:40Z,0.394,Temperature,29.65
2021-01-15T13:00:40Z,0.394,Salinity,33.70574964
2021-01-15T13:00:40Z,0.394,AbsPressure,105.732
2021-01-15T13:00:50Z,0.368,Temperature,29.65
2021-01-15T13:00:50Z,0.368,Salinity,33.71228524
2021-01-15T13:00:50Z,0.368,AbsPressure,105.474
2021-01-15T13:01:00Z,0.332,Temperature,29.62
2021-01-15T13:01:00Z,0.332,Salinity,33.73989893
2021-01-15T13:01:00Z,0.332,AbsPressure,105.112
2021-01-15T13:01:10Z,0.329,Temperature,29.62
2021-01-15T13:01:10Z,0.329,Salinity,33.71687702
2021-01-15T13:01:10Z,0.329,AbsPressure,105.077
2021-01-15T13:01:20Z,0.33,Temperature,29.6
2021-01-15T13:01:20Z,0.33,Salinity,33.71438368
2021-01-15T13:01:20Z,0.33,AbsPressure,105.094
2021-01-15T13:01:30Z,0.324,Temperature,29.57
2021-01-15T13:01:30Z,0.324,Salinity,33.72883845
2021-01-15T13:01:30Z,0.324,AbsPressure,105.025
2021-01-15T13:01:40Z,0.339,Temperature,29.58
2021-01-15T13:01:40Z,0.339,Salinity,33.7612842
2021-01-15T13:01:40Z,0.339,AbsPressure,105.181
2021-01-15T13:01:50Z,0.343,Temperature,29.55
2021-01-15T13:01:50Z,0.343,Salinity,33.74284849
2021-01-15T13:01:50Z,0.343,AbsPressure,105.215
2021-01-15T13:02:00Z,0.361,Temperature,29.55
2021-01-15T13:02:00Z,0.361,Salinity,33.73298207
2021-01-15T13:02:00Z,0.361,AbsPressure,105.405
2021-01-15T13:02:10Z,0.351,Temperature,29.58
2021-01-15T13:02:10Z,0.351,Salinity,33.73492705
2021-01-15T13:02:10Z,0.351,AbsPressure,105.301
2021-01-15T13:02:20Z,0.355,Temperature,29.62
2021-01-15T13:02:20Z,0.355,Salinity,33.74644153
2021-01-15T13:02:20Z,0.355,AbsPressure,105.336
2021-01-15T13:02:30Z,0.351,Temperature,29.65
2021-01-15T13:02:30Z,0.351,Salinity,33.71891367
2021-01-15T13:02:30Z,0.351,AbsPressure,105.301
2021-01-15T13:02:40Z,0.397,Temperature,29.65
2021-01-15T13:02:40Z,0.397,Salinity,33.71891402
2021-01-15T13:02:40Z,0.397,AbsPressure,105.767
2021-01-15T13:02:50Z,0.37,Temperature,29.64
2021-01-15T13:02:50Z,0.37,Salinity,33.69626992
2021-01-15T13:02:50Z,0.37,AbsPressure,105.491
2021-01-15T13:03:00Z,0.392,Temperature,29.63
2021-01-15T13:03:00Z,0.392,Salinity,33.7164249
2021-01-15T13:03:00Z,0.392,AbsPressure,105.715
2021-01-15T13:03:10Z,0.377,Temperature,29.62
2021-01-15T13:03:10Z,0.377,Salinity,33.71688115
2021-01-15T13:03:10Z,0.377,AbsPressure,105.56
2021-01-15T13:03:20Z,0.385,Temperature,29.58
2021-01-15T13:03:20Z,0.385,Salinity,33.74488063
2021-01-15T13:03:20Z,0.385,AbsPressure,105.646
2021-01-15T13:03:30Z,0.421,Temperature,29.57
2021-01-15T13:03:30Z,0.421,Salinity,33.74193359
2021-01-15T13:03:30Z,0.421,AbsPressure,106.008
2021-01-15T13:03:40Z,0.351,Temperature,29.59
2021-01-15T13:03:40Z,0.351,Salinity,33.74442118
2021-01-15T13:03:40Z,0.351,AbsPressure,105.299
2021-01-15T13:03:50Z,0.401,Temperature,29.49
2021-01-15T13:03:50Z,0.401,Salinity,33.79481955
2021-01-15T13:03:50Z,0.401,AbsPressure,105.798
2021-01-15T13:04:00Z,0.373,Temperature,29.39
2021-01-15T13:04:00Z,0.373,Salinity,33.81235308
2021-01-15T13:04:00Z,0.373,AbsPressure,105.523
2021-01-15T13:04:10Z,0.368,Temperature,29.27
2021-01-15T13:04:10Z,0.368,Salinity,33.86071465
2021-01-15T13:04:10Z,0.368,AbsPressure,105.471
2021-01-15T13:04:20Z,0.363,Temperature,29.22
2021-01-15T13:04:20Z,0.363,Salinity,33.8894508
2021-01-15T13:04:20Z,0.363,AbsPressure,105.419
2021-01-15T13:04:30Z,0.38,Temperature,29.28
2021-01-15T13:04:30Z,0.38,Salinity,33.84049053
2021-01-15T13:04:30Z,0.38,AbsPressure,105.592
2021-01-15T13:04:40Z,0.356,Temperature,29.33
2021-01-15T13:04:40Z,0.356,Salinity,33.85462327
2021-01-15T13:04:40Z,0.356,AbsPressure,105.35
2021-01-15T13:04:50Z,0.347,Temperature,29.36
2021-01-15T13:04:50Z,0.347,Salinity,33.81700015
2021-01-15T13:04:50Z,0.347,AbsPressure,105.264
2021-01-15T13:05:00Z,0.365,Temperature,29.39
2021-01-15T13:05:00Z,0.365,Salinity,33.8024566
2021-01-15T13:05:00Z,0.365,AbsPressure,105.436
2021-01-15T13:05:10Z,0.318,Temperature,29.41
2021-01-15T13:05:10Z,0.318,Salinity,33.77525959
2021-01-15T13:05:10Z,0.318,AbsPressure,104.971
2021-01-15T13:05:20Z,0.377,Temperature,29.41
2021-01-15T13:05:20Z,0.377,Salinity,33.77525994
2021-01-15T13:05:20Z,0.377,AbsPressure,105.557
2021-01-15T13:05:30Z,0.356,Temperature,29.41
2021-01-15T13:05:30Z,0.356,Salinity,33.78839204
2021-01-15T13:05:30Z,0.356,AbsPressure,105.35
2021-01-15T13:05:40Z,0.371,Temperature,29.35
2021-01-15T13:05:40Z,0.371,Salinity,33.79117538
2021-01-15T13:05:40Z,0.371,AbsPressure,105.505
2021-01-15T13:05:50Z,0.375,Temperature,29.33
2021-01-15T13:05:50Z,0.375,Salinity,33.85138195
2021-01-15T13:05:50Z,0.375,AbsPressure,105.54
2021-01-15T13:06:00Z,0.354,Temperature,29.35
2021-01-15T13:06:00Z,0.354,Salinity,33.82404509
2021-01-15T13:06:00Z,0.354,AbsPressure,105.333
2021-01-15T13:06:10Z,0.33,Temperature,29.32
2021-01-15T13:06:10Z,0.33,Salinity,33.82545311
2021-01-15T13:06:10Z,0.33,AbsPressure,105.092
2021-01-15T13:06:20Z,0.371,Temperature,29.32
2021-01-15T13:06:20Z,0.371,Salinity,33.81887563
2021-01-15T13:06:20Z,0.371,AbsPressure,105.505
2021-01-15T13:06:30Z,0.413,Temperature,29.31
2021-01-15T13:06:30Z,0.413,Salinity,33.82592275
2021-01-15T13:06:30Z,0.413,AbsPressure,105.919
2021-01-15T13:06:40Z,0.377,Temperature,29.3
2021-01-15T13:06:40Z,0.377,Salinity,33.84946942
2021-01-15T13:06:40Z,0.377,AbsPressure,105.557
2021-01-15T13:06:50Z,0.452,Temperature,29.25
2021-01-15T13:06:50Z,0.452,Salinity,33.81880983
2021-01-15T13:06:50Z,0.452,AbsPressure,106.316
2021-01-15T13:07:00Z,0.426,Temperature,29.21
2021-01-15T13:07:00Z,0.426,Salinity,33.88659314
2021-01-15T13:07:00Z,0.426,AbsPressure,106.057
2021-01-15T13:07:10Z,0.413,Temperature,29.24
2021-01-15T13:07:10Z,0.413,Salinity,33.86539256
2021-01-15T13:07:10Z,0.413,AbsPressure,105.919
2021-01-15T13:07:20Z,0.378,Temperature,29.22
2021-01-15T13:07:20Z,0.378,Salinity,33.85650043
2021-01-15T13:07:20Z,0.378,AbsPressure,105.574
2021-01-15T13:07:30Z,0.363,Temperature,29.22
2021-01-15T13:07:30Z,0.363,Salinity,33.85650078
2021-01-15T13:07:30Z,0.363,AbsPressure,105.419
2021-01-15T13:07:40Z,0.339,Temperature,29.21
2021-01-15T13:07:40Z,0.339,Salinity,33.84704058
2021-01-15T13:07:40Z,0.339,AbsPressure,105.178
2021-01-15T13:07:50Z,0.349,Temperature,29.22
2021-01-15T13:07:50Z,0.349,Salinity,33.87293399
2021-01-15T13:07:50Z,0.349,AbsPressure,105.281
2021-01-15T13:08:00Z,0.361,Temperature,29.24
2021-01-15T13:08:00Z,0.361,Salinity,33.85221731
2021-01-15T13:08:00Z,0.361,AbsPressure,105.402
2021-01-15T13:08:10Z,0.371,Temperature,29.22
2021-01-15T13:08:10Z,0.371,Salinity,33.85975245
2021-01-15T13:08:10Z,0.371,AbsPressure,105.505
2021-01-15T13:08:20Z,0.359,Temperature,29.21
2021-01-15T13:08:20Z,0.359,Salinity,33.86356703
2021-01-15T13:08:20Z,0.359,AbsPressure,105.385
2021-01-15T13:08:30Z,0.339,Temperature,29.2
2021-01-15T13:08:30Z,0.339,Salinity,33.87063439
2021-01-15T13:08:30Z,0.339,AbsPressure,105.178
2021-01-15T13:08:40Z,0.347,Temperature,29.22
2021-01-15T13:08:40Z,0.347,Salinity,33.8499125
2021-01-15T13:08:40Z,0.347,AbsPressure,105.264
2021-01-15T13:08:50Z,0.344,Temperature,29.22
2021-01-15T13:08:50Z,0.344,Salinity,33.84991284
2021-01-15T13:08:50Z,0.344,AbsPressure,105.23
2021-01-15T13:09:00Z,0.339,Temperature,29.19
2021-01-15T13:09:00Z,0.339,Salinity,33.82829295
2021-01-15T13:09:00Z,0.339,AbsPressure,105.178
2021-01-15T13:09:10Z,0.349,Temperature,29.15
2021-01-15T13:09:10Z,0.349,Salinity,33.87300711
2021-01-15T13:09:10Z,0.349,AbsPressure,105.281
2021-01-15T13:09:20Z,0.366,Temperature,29.12
2021-01-15T13:09:20Z,0.366,Salinity,33.91070477
2021-01-15T13:09:20Z,0.366,AbsPressure,105.454
2021-01-15T13:09:30Z,0.387,Temperature,29.14
2021-01-15T13:09:30Z,0.387,Salinity,33.88668388
2021-01-15T13:09:30Z,0.387,AbsPressure,105.661
2021-01-15T13:09:40Z,0.368,Temperature,29.19
2021-01-15T13:09:40Z,0.368,Salinity,33.90734095
2021-01-15T13:09:40Z,0.368,AbsPressure,105.471
2021-01-15T13:09:50Z,0.433,Temperature,29.22
2021-01-15T13:09:50Z,0.433,Salinity,33.87293815
2021-01-15T13:09:50Z,0.433,AbsPressure,106.126
2021-01-15T13:10:00Z,0.385,Temperature,29.24
2021-01-15T13:10:00Z,0.385,Salinity,33.84238438
2021-01-15T13:10:00Z,0.385,AbsPressure,105.643
2021-01-15T13:10:10Z,0.407,Temperature,29.3
2021-01-15T13:10:10Z,0.407,Salinity,33.95191344
2021-01-15T13:10:10Z,0.407,AbsPressure,105.867
2021-01-15T13:10:20Z,0.431,Temperature,29.37
2021-01-15T13:10:20Z,0.431,Salinity,33.89911063
2021-01-15T13:10:20Z,0.431,AbsPressure,106.109
2021-01-15T13:10:30Z,0.377,Temperature,29.39
2021-01-15T13:10:30Z,0.377,Salinity,33.91479885
2021-01-15T13:10:30Z,0.377,AbsPressure,105.557
2021-01-15T13:10:40Z,0.389,Temperature,29.42
2021-01-15T13:10:40Z,0.389,Salinity,33.88040654
2021-01-15T13:10:40Z,0.389,AbsPressure,105.681
2021-01-15T13:10:50Z,0.375,Temperature,29.42
2021-01-15T13:10:50Z,0.375,Salinity,33.89363277
2021-01-15T13:10:50Z,0.375,AbsPressure,105.543
2021-01-15T13:11:00Z,0.368,Temperature,29.48
2021-01-15T13:11:00Z,0.368,Salinity,33.86125113
2021-01-15T13:11:00Z,0.368,AbsPressure,105.474
2021-01-15T13:11:10Z,0.365,Temperature,29.49
2021-01-15T13:11:10Z,0.365,Salinity,33.89392851
2021-01-15T13:11:10Z,0.365,AbsPressure,105.439
2021-01-15T13:11:20Z,0.372,Temperature,29.49
2021-01-15T13:11:20Z,0.372,Salinity,33.87739503
2021-01-15T13:11:20Z,0.372,AbsPressure,105.508
2021-01-15T13:11:30Z,0.385,Temperature,29.53
2021-01-15T13:11:30Z,0.385,Salinity,33.83273012
2021-01-15T13:11:30Z,0.385,AbsPressure,105.646
2021-01-15T13:11:40Z,0.37,Temperature,29.43
2021-01-15T13:11:40Z,0.37,Salinity,33.87992725
2021-01-15T13:11:40Z,0.37,AbsPressure,105.491
2021-01-15T13:11:50Z,0.329,Temperature,29.39
2021-01-15T13:11:50Z,0.329,Salinity,33.91480161
2021-01-15T13:11:50Z,0.329,AbsPressure,105.077
2021-01-15T13:12:00Z,0.368,Temperature,29.39
2021-01-15T13:12:00Z,0.368,Salinity,33.90156759
2021-01-15T13:12:00Z,0.368,AbsPressure,105.474
2021-01-15T13:12:10Z,0.33,Temperature,29.36
2021-01-15T13:12:10Z,0.33,Salinity,33.90284071
2021-01-15T13:12:10Z,0.33,AbsPressure,105.094
2021-01-15T13:12:20Z,0.339,Temperature,29.33
2021-01-15T13:12:20Z,0.339,Salinity,33.91745147
2021-01-15T13:12:20Z,0.339,AbsPressure,105.181
2021-01-15T13:12:30Z,0.387,Temperature,29.33
2021-01-15T13:12:30Z,0.387,Salinity,33.91745182
2021-01-15T13:12:30Z,0.387,AbsPressure,105.663
2021-01-15T13:12:40Z,0.372,Temperature,29.33
2021-01-15T13:12:40Z,0.372,Salinity,33.93394685
2021-01-15T13:12:40Z,0.372,AbsPressure,105.508
2021-01-15T13:12:50Z,0.379,Temperature,29.33
2021-01-15T13:12:50Z,0.379,Salinity,33.91078289
2021-01-15T13:12:50Z,0.379,AbsPressure,105.577
2021-01-15T13:13:00Z,0.468,Temperature,29.35
2021-01-15T13:13:00Z,0.468,Salinity,33.88017387
2021-01-15T13:13:00Z,0.468,AbsPressure,106.474
2021-01-15T13:13:10Z,0.406,Temperature,29.37
2021-01-15T13:13:10Z,0.406,Salinity,33.91235552
2021-01-15T13:13:10Z,0.406,AbsPressure,105.853
2021-01-15T13:13:20Z,0.413,Temperature,29.41
2021-01-15T13:13:20Z,0.413,Salinity,33.87090514
2021-01-15T13:13:20Z,0.413,AbsPressure,105.922
2021-01-15T13:13:30Z,0.368,Temperature,29.43
2021-01-15T13:13:30Z,0.368,Salinity,33.87993105
2021-01-15T13:13:30Z,0.368,AbsPressure,105.474
2021-01-15T13:13:40Z,0.415,Temperature,29.52
2021-01-15T13:13:40Z,0.415,Salinity,33.88933378
2021-01-15T13:13:40Z,0.415,AbsPressure,105.939
2021-01-15T13:13:50Z,0.433,Temperature,29.6
2021-01-15T13:13:50Z,0.433,Salinity,33.82322051
2021-01-15T13:13:50Z,0.433,AbsPressure,106.129
2021-01-15T13:14:00Z,0.404,Temperature,29.63
2021-01-15T13:14:00Z,0.404,Salinity,33.82860589
2021-01-15T13:14:00Z,0.404,AbsPressure,105.836
2021-01-15T13:14:10Z,0.404,Temperature,29.7
2021-01-15T13:14:10Z,0.404,Salinity,33.80262751
2021-01-15T13:14:10Z,0.404,AbsPressure,105.836
2021-01-15T13:14:20Z,0.375,Temperature,29.74
2021-01-15T13:14:20Z,0.375,Salinity,33.77462546
2021-01-15T13:14:20Z,0.375,AbsPressure,105.543
2021-01-15T13:14:30Z,0.367,Temperature,29.77
2021-01-15T13:14:30Z,0.367,Salinity,33.78009893
2021-01-15T13:14:30Z,0.367,AbsPressure,105.456
2021-01-15T13:14:40Z,0.356,Temperature,29.77
2021-01-15T13:14:40Z,0.356,Salinity,33.78009927
2021-01-15T13:14:40Z,0.356,AbsPressure,105.353
2021-01-15T13:14:50Z,0.37,Temperature,29.8
2021-01-15T13:14:50Z,0.37,Salinity,33.75912862
2021-01-15T13:14:50Z,0.37,AbsPressure,105.491
2021-01-15T13:15:00Z,0.363,Temperature,29.81
2021-01-15T13:15:00Z,0.363,Salinity,33.75214351
2021-01-15T13:15:00Z,0.363,AbsPressure,105.422
2021-01-15T13:15:10Z,0.348,Temperature,29.82
2021-01-15T13:15:10Z,0.348,Salinity,33.72204221
2021-01-15T13:15:10Z,0.348,AbsPressure,105.267
2021-01-15T13:15:20Z,0.361,Temperature,29.84
2021-01-15T13:15:20Z,0.361,Salinity,33.7312025
2021-01-15T13:15:20Z,0.361,AbsPressure,105.405
2021-01-15T13:15:30Z,0.394,Temperature,29.81
2021-01-15T13:15:30Z,0.394,Salinity,33.75214454
2021-01-15T13:15:30Z,0.394,AbsPressure,105.732
2021-01-15T13:15:40Z,0.341,Temperature,29.82
2021-01-15T13:15:40Z,0.341,Salinity,33.73195092
2021-01-15T13:15:40Z,0.341,AbsPressure,105.198
2021-01-15T13:15:50Z,0.404,Temperature,29.85
2021-01-15T13:15:50Z,0.404,Salinity,33.69452329
2021-01-15T13:15:50Z,0.404,AbsPressure,105.836
2021-01-15T13:16:00Z,0.336,Temperature,29.87
2021-01-15T13:16:00Z,0.336,Salinity,33.7102841
2021-01-15T13:16:00Z,0.336,AbsPressure,105.146
2021-01-15T13:16:10Z,0.409,Temperature,29.91
2021-01-15T13:16:10Z,0.409,Salinity,33.6824255
2021-01-15T13:16:10Z,0.409,AbsPressure,105.887
2021-01-15T13:16:20Z,0.382,Temperature,29.91
2021-01-15T13:16:20Z,0.382,Salinity,33.68242584
2021-01-15T13:16:20Z,0.382,AbsPressure,105.612
2021-01-15T13:16:30Z,0.361,Temperature,29.86
2021-01-15T13:16:30Z,0.361,Salinity,33.69415697
2021-01-15T13:16:30Z,0.361,AbsPressure,105.405
2021-01-15T13:16:40Z,0.382,Temperature,29.81
2021-01-15T13:16:40Z,0.382,Salinity,33.74553995
2021-01-15T13:16:40Z,0.382,AbsPressure,105.612
2021-01-15T13:16:50Z,0.377,Temperature,29.73
2021-01-15T13:16:50Z,0.377,Salinity,33.74532369
2021-01-15T13:16:50Z,0.377,AbsPressure,105.56
2021-01-15T13:17:00Z,0.413,Temperature,29.73
2021-01-15T13:17:00Z,0.413,Salinity,33.75855723
2021-01-15T13:17:00Z,0.413,AbsPressure,105.922
2021-01-15T13:17:10Z,0.382,Temperature,29.73
2021-01-15T13:17:10Z,0.382,Salinity,33.73870809
2021-01-15T13:17:10Z,0.382,AbsPressure,105.612
2021-01-15T13:17:20Z,0.409,Temperature,29.73
2021-01-15T13:17:20Z,0.409,Salinity,33.7288738
2021-01-15T13:17:20Z,0.409,AbsPressure,105.887
2021-01-15T13:17:30Z,0.427,Temperature,29.74
2021-01-15T13:17:30Z,0.427,Salinity,33.69882846
2021-01-15T13:17:30Z,0.427,AbsPressure,106.06
2021-01-15T13:17:40Z,0.365,Temperature,29.73
2021-01-15T13:17:40Z,0.365,Salinity,33.72225871
2021-01-15T13:17:40Z,0.365,AbsPressure,105.439
2021-01-15T13:17:50Z,0.384,Temperature,29.73
2021-01-15T13:17:50Z,0.384,Salinity,33.72225906
2021-01-15T13:17:50Z,0.384,AbsPressure,105.629
2021-01-15T13:18:00Z,0.397,Temperature,29.74
2021-01-15T13:18:00Z,0.397,Salinity,33.7383369
2021-01-15T13:18:00Z,0.397,AbsPressure,105.767
2021-01-15T13:18:10Z,0.379,Temperature,29.74
2021-01-15T13:18:10Z,0.379,Salinity,33.74495232
2021-01-15T13:18:10Z,0.379,AbsPressure,105.577
2021-01-15T13:18:20Z,0.387,Temperature,29.76
2021-01-15T13:18:20Z,0.387,Salinity,33.72436652
2021-01-15T13:18:20Z,0.387,AbsPressure,105.663
2021-01-15T13:18:30Z,0.36,Temperature,29.77
2021-01-15T13:18:30Z,0.36,Salinity,33.6712934
2021-01-15T13:18:30Z,0.36,AbsPressure,105.387
2021-01-15T13:18:40Z,0.361,Temperature,29.77
2021-01-15T13:18:40Z,0.361,Salinity,33.68772835
2021-01-15T13:18:40Z,0.361,AbsPressure,105.405
2021-01-15T13:18:50Z,0.356,Temperature,29.79
2021-01-15T13:18:50Z,0.356,Salinity,33.65735728
2021-01-15T13:18:50Z,0.356,AbsPressure,105.353
2021-01-15T13:19:00Z,0.31,Temperature,29.79
2021-01-15T13:19:00Z,0.31,Salinity,33.71003765
2021-01-15T13:19:00Z,0.31,AbsPressure,104.888
2021-01-15T13:19:10Z,0.365,Temperature,29.76
2021-01-15T13:19:10Z,0.365,Salinity,33.66183
2021-01-15T13:19:10Z,0.365,AbsPressure,105.439
2021-01-15T13:19:20Z,0.373,Temperature,29.76
2021-01-15T13:19:20Z,0.373,Salinity,33.65200459
2021-01-15T13:19:20Z,0.373,AbsPressure,105.525
2021-01-15T13:19:30Z,0.356,Temperature,29.8
2021-01-15T13:19:30Z,0.356,Salinity,33.6569991
2021-01-15T13:19:30Z,0.356,AbsPressure,105.353
2021-01-15T13:19:40Z,0.427,Temperature,29.79
2021-01-15T13:19:40Z,0.427,Salinity,33.6639656
2021-01-15T13:19:40Z,0.427,AbsPressure,106.06
2021-01-15T13:19:50Z,0.377,Temperature,29.77
2021-01-15T13:19:50Z,0.377,Salinity,33.65486281
2021-01-15T13:19:50Z,0.377,AbsPressure,105.56
2021-01-15T13:20:00Z,0.355,Temperature,29.8
2021-01-15T13:20:00Z,0.355,Salinity,33.68003069
2021-01-15T13:20:00Z,0.355,AbsPressure,105.336
2021-01-15T13:20:10Z,0.389,Temperature,29.84
2021-01-15T13:20:10Z,0.389,Salinity,33.60945123
2021-01-15T13:20:10Z,0.389,AbsPressure,105.681
2021-01-15T13:20:20Z,0.332,Temperature,29.81
2021-01-15T13:20:20Z,0.332,Salinity,33.64022072
2021-01-15T13:20:20Z,0.332,AbsPressure,105.112
2021-01-15T13:20:30Z,0.379,Temperature,29.75
2021-01-15T13:20:30Z,0.379,Salinity,33.6918563
2021-01-15T13:20:30Z,0.379,AbsPressure,105.577
2021-01-15T13:20:40Z,0.401,Temperature,29.7
2021-01-15T13:20:40Z,0.401,Salinity,33.68723909
2021-01-15T13:20:40Z,0.401,AbsPressure,105.801
2021-01-15T13:20:50Z,0.363,Temperature,29.63
2021-01-15T13:20:50Z,0.363,Salinity,33.68690913
2021-01-15T13:20:50Z,0.363,AbsPressure,105.425
2021-01-15T13:21:00Z,0.37,Temperature,29.64
2021-01-15T13:21:00Z,0.37,Salinity,33.66676297
2021-01-15T13:21:00Z,0.37,AbsPressure,105.494
2021-01-15T13:21:10Z,0.375,Temperature,29.65
2021-01-15T13:21:10Z,0.375,Salinity,33.66631609
2021-01-15T13:21:10Z,0.375,AbsPressure,105.545
2021-01-15T13:21:20Z,0.365,Temperature,29.58
2021-01-15T13:21:20Z,0.365,Salinity,33.65949641
2021-01-15T13:21:20Z,0.365,AbsPressure,105.442
2021-01-15T13:21:30Z,0.401,Temperature,29.54
2021-01-15T13:21:30Z,0.401,Salinity,33.70387661
2021-01-15T13:21:30Z,0.401,AbsPressure,105.804
2021-01-15T13:21:40Z,0.394,Temperature,29.54
2021-01-15T13:21:40Z,0.394,Salinity,33.73670956
2021-01-15T13:21:40Z,0.394,AbsPressure,105.735
2021-01-15T13:21:50Z,0.391,Temperature,29.53
2021-01-15T13:21:50Z,0.391,Salinity,33.70755873
2021-01-15T13:21:50Z,0.391,AbsPressure,105.701
2021-01-15T13:22:00Z,0.373,Temperature,29.55
2021-01-15T13:22:00Z,0.373,Salinity,33.74943839
2021-01-15T13:22:00Z,0.373,AbsPressure,105.525
2021-01-15T13:22:10Z,0.365,Temperature,29.58
2021-01-15T13:22:10Z,0.365,Salinity,33.72188015
2021-01-15T13:22:10Z,0.365,AbsPressure,105.439
2021-01-15T13:22:20Z,0.389,Temperature,29.59
2021-01-15T13:22:20Z,0.389,Salinity,33.72142455
2021-01-15T13:22:20Z,0.389,AbsPressure,105.681
2021-01-15T13:22:30Z,0.348,Temperature,29.66
2021-01-15T13:22:30Z,0.348,Salinity,33.6921831
2021-01-15T13:22:30Z,0.348,AbsPressure,105.267
2021-01-15T13:22:40Z,0.404,Temperature,29.6
2021-01-15T13:22:40Z,0.404,Salinity,33.68485947
2021-01-15T13:22:40Z,0.404,AbsPressure,105.836
2021-01-15T13:22:50Z,0.368,Temperature,29.6
2021-01-15T13:22:50Z,0.368,Salinity,33.68485982
2021-01-15T13:22:50Z,0.368,AbsPressure,105.474
2021-01-15T13:23:00Z,0.379,Temperature,29.58
2021-01-15T13:23:00Z,0.379,Salinity,33.69884499
2021-01-15T13:23:00Z,0.379,AbsPressure,105.577
2021-01-15T13:23:10Z,0.439,Temperature,29.53
2021-01-15T13:23:10Z,0.439,Salinity,33.73053038
2021-01-15T13:23:10Z,0.439,AbsPressure,106.181
2021-01-15T13:23:20Z,0.372,Temperature,29.54
2021-01-15T13:23:20Z,0.372,Salinity,33.7038804
2021-01-15T13:23:20Z,0.372,AbsPressure,105.508
2021-01-15T13:23:30Z,0.409,Temperature,29.5
2021-01-15T13:23:30Z,0.409,Salinity,33.69249136
2021-01-15T13:23:30Z,0.409,AbsPressure,105.887
2021-01-15T13:23:40Z,0.439,Temperature,29.5
2021-01-15T13:23:40Z,0.439,Salinity,33.75156173
2021-01-15T13:23:40Z,0.439,AbsPressure,106.181
2021-01-15T13:23:50Z,0.397,Temperature,29.5
2021-01-15T13:23:50Z,0.397,Salinity,33.6990446
2021-01-15T13:23:50Z,0.397,AbsPressure,105.767
2021-01-15T13:24:00Z,0.367,Temperature,29.58
2021-01-15T13:24:00Z,0.367,Salinity,33.70870689
2021-01-15T13:24:00Z,0.367,AbsPressure,105.456
2021-01-15T13:24:10Z,0.394,Temperature,29.54
2021-01-15T13:24:10Z,0.394,Salinity,5.09448831
2021-01-15T13:24:10Z,0.394,AbsPressure,105.732
2021-01-15T13:24:20Z,0.377,Temperature,29.53
2021-01-15T13:24:20Z,0.377,Salinity,33.69446557
2021-01-15T13:24:20Z,0.377,AbsPressure,105.56
